hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
nairobi,1,bellman,6,4,157,0.999770,0.999670,0.000100
nairobi,1,bellman,7,5,158,0.999930,0.999670,0.000260
osaka,0,bellman,2,0,152,0.558470,0.558470,-0.000000
osaka,0,bellman,3,1,154,0.558470,0.558470,-0.000000
osaka,0,bellman,4,2,155,0.587270,0.587270,0.000000
osaka,0,bellman,5,3,156,0.588640,0.587270,0.001370
osaka,0,bellman,6,6,157,0.608540,0.608540,0.000000
osaka,0,bellman,7,5,158,0.610590,0.608540,0.002050
osaka,1,bellman,2,0,152,0.996330,0.996330,-0.000000
osaka,1,bellman,3,1,154,0.996330,0.996330,-0.000000
osaka,1,bellman,4,2,155,0.999890,0.999890,-0.000000
osaka,1,bellman,5,3,156,0.999960,0.999890,0.000070
osaka,1,bellman,6,4,157,0.999990,0.999930,0.000060
