algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
147,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.0,0.0,0.0,0.0,0.0,0.0,0.998982,0.999491,1.0,100,0.0,0.0,1
148,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.0,0.0,0.0,0.0,0.0,0.0,0.998982,0.999491,1.0,100,0.0,0.0,1
149,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.9425,0.0,0.0,0.0,0.0,0.0,0.0,0.998982,0.999491,1.0,100,0.0,0.0,1
150,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.999423,0.999423,0.999423,100,0.0,0.0,1
151,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.999423,0.999423,0.999423,100,0.0,0.0,1
152,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.999423,0.999423,0.999423,100,0.0,0.0,1
153,0.9972,0.9972570000000001,0.997314,0.9972,0.9972570000000001,0.997314,0.9972,0.9972570000000001,0.997314,0.0,0.0,0.0,0.0,0.0,0.0,0.999126,0.99968525,1.0,100,0.0,0.0,2
154,0.997314,0.997314,0.997314,0.997314,0.997314,0.997314,0.997314,0.997314,0.997314,0.0,0.0,0.0,0.0,0.0,0.0,0.999126,0.999563,1.0,100,0.0,0.0,1
155,0.997314,0.997314,0.997314,0.997314,0.997314,0.997314,0.997314,0.997314,0.997314,0.0,0.0,0.0,0.0,0.0,0.0,0.999126,0.999563,1.0,100,0.0,0.0,1
156,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.0,0.0,0.0,0.0,0.0,0.0,0.981302,0.990651,1.0,100,0.0,0.0,1
157,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.0,0.0,0.0,0.0,0.0,0.0,0.981302,0.990651,1.0,100,0.0,0.0,1
158,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.526123,0.0,0.0,0.0,0.0,0.0,0.0,0.981302,0.990651,1.0,100,0.0,0.0,1
159,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.999372,0.9996860000000001,1.0,100,0.0,0.0,1
160,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.999372,0.9996860000000001,1.0,100,0.0,0.0,1
